Time 	 TE 	 KE 	 PE 	 X momentum 	 Y momentum 	 Z momentum 	 Temperature
0.00244403	 61779.3	 64525.3	   -2746	-8096.42	-5667.59	 7341.73	 35.8474
0.00246994	 61779.3	 64525.3	   -2746	-8096.42	-5667.59	 7341.73	 35.8474
0.00247385	 61778.3	 64524.3	   -2746	-8096.42	-5667.59	 7341.73	 35.8468
0.00247517	 61779.3	 64525.3	   -2746	-8096.42	-5667.59	 7341.73	 35.8474
0.00247975	 61779.3	 64525.3	   -2746	-8096.42	-5667.59	 7341.73	 35.8474
0.00248524	 61778.6	 64523.6	   -2745	-8096.42	-5667.59	 7341.73	 35.8464
0.00251487	 61779.3	 64524.3	   -2745	-8096.42	-5667.59	 7341.73	 35.8468
0.00251757	 61779.3	 64524.3	   -2745	-8096.42	-5667.59	 7341.73	 35.8468
0.00252205	 61779.3	 64524.3	   -2745	-8096.42	-5667.59	 7341.73	 35.8468
0.00252361	 61779.3	 64524.3	   -2745	-8096.42	-5667.59	 7341.73	 35.8468
0.00254523	 61778.6	 64522.6	   -2744	-8096.42	-5667.59	 7341.73	 35.8459
0.00256459	 61778.3	 64522.3	   -2744	-8096.42	-5667.59	 7341.73	 35.8457
0.0025663	 61779.3	 64523.3	   -2744	-8096.42	-5667.59	 7341.73	 35.8463
0.00259706	 61778.6	 64521.6	   -2743	-8096.42	-5667.59	 7341.73	 35.8453
0.002622	 61778.6	 64521.6	   -2743	-8096.42	-5667.59	 7341.73	 35.8453
0.00262617	 61779.3	 64522.3	   -2743	-8096.42	-5667.59	 7341.73	 35.8457
0.00262646	 61778.3	 64521.3	   -2743	-8096.42	-5667.59	 7341.73	 35.8451
0.00263055	 61778.3	 64521.3	   -2743	-8096.42	-5667.59	 7341.73	 35.8451
0.00264084	 61778.3	 64521.3	   -2743	-8096.42	-5667.59	 7341.73	 35.8451
0.00264339	 61778.3	 64521.3	   -2743	-8096.42	-5667.59	 7341.73	 35.8451
0.00264779	 61778.6	 64520.6	   -2742	-8096.42	-5667.59	 7341.73	 35.8448
0.00265702	 61778.6	 64519.6	   -2741	-8096.42	-5667.59	 7341.73	 35.8442
0.00268234	 61778.3	 64519.3	   -2741	-8096.42	-5667.59	 7341.73	  35.844
0.00270591	 61778.3	 64519.3	   -2741	-8096.42	-5667.59	 7341.73	  35.844
0.00270779	 61779.3	 64520.3	   -2741	-8096.42	-5667.59	 7341.73	 35.8446
0.0027322	 61779.3	 64520.3	   -2741	-8096.42	-5667.59	 7341.73	 35.8446
0.00273613	 61779.3	 64520.3	   -2741	-8096.42	-5667.59	 7341.73	 35.8446
0.00274484	 61779.3	 64520.3	   -2741	-8096.42	-5667.59	 7341.73	 35.8446
0.00275556	 61779.3	 64520.3	   -2741	-8096.42	-5667.59	 7341.73	 35.8446
0.00276846	 61779.3	 64520.3	   -2741	-8096.42	-5667.59	 7341.73	 35.8446
0.00279353	 61778.3	 64519.3	   -2741	-8096.42	-5667.59	 7341.73	  35.844
0.0027937	 61778.3	 64519.3	   -2741	-8096.42	-5667.59	 7341.73	  35.844
0.00279905	 61779.3	 64520.3	   -2741	-8096.42	-5667.59	 7341.73	 35.8446
0.00280876	 61777.1	 64517.1	   -2740	-8096.42	-5667.59	 7341.73	 35.8429
0.00281345	 61779.3	 64519.3	   -2740	-8096.42	-5667.59	 7341.73	 35.8441
0.00283715	 61779.3	 64519.3	   -2740	-8096.42	-5667.59	 7341.73	 35.8441
0.00284348	 61779.3	 64519.3	   -2740	-8096.42	-5667.59	 7341.73	 35.8441
0.00286012	 61779.3	 64519.3	   -2740	-8096.42	-5667.59	 7341.73	 35.8441
0.00286172	 61778.3	 64518.3	   -2740	-8096.42	-5667.59	 7341.73	 35.8435
0.00286176	 61779.3	 64519.3	   -2740	-8096.42	-5667.59	 7341.73	 35.8441
0.00286631	 61779.3	 64519.3	   -2740	-8096.42	-5667.59	 7341.73	 35.8441
0.0028699	 61779.3	 64519.3	   -2740	-8096.42	-5667.59	 7341.73	 35.8441
0.00290204	 61778.6	 64517.6	   -2739	-8096.42	-5667.59	 7341.73	 35.8431
0.00291639	 61779.3	 64518.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8435
0.00296799	 61779.3	 64518.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8435
0.0029724	 61779.3	 64518.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8435
0.0029822	 61779.3	 64518.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8435
0.00298926	 61779.3	 64518.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8435
0.0030055	 61778.3	 64517.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8429
0.00301261	 61779.3	 64518.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8435
0.00301316	 61779.3	 64518.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8435
0.00303002	 61779.3	 64518.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8435
0.00303801	 61778.3	 64517.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8429
